-0.21545255238532945, 851.0611902634041
2.0627455714391445, 1660.3939332894909
3.0726794107453728, 5251.968584644339
7.326449869353077, 5764.87064646662
14.001581003041295, 13537.02085026288
20.663955077706696, 13875.710391935956
20.943192925206098, 10526.546477511038
25.914547953847183, 20550.964785559343
27.898270631894988, 19635.87264077353
35.407926043325716, 16363.471463605292
42.070654480741766, 17163.569439220104
49.020416746171136, 22665.814052016198
55.96663538409419, 23775.772814406133
63.33312824426888, 18069.417269158323
70.13122325242702, 12522.504325831324
77.22662860836688, 21304.478374282964
